Instance,Terminal,Layer,X location,Y location,Voltage
_585_,VGND,li1,38.8700,32.6400,0.000292
_584_,VGND,li1,87.6300,38.0800,0.000366
_583_,VGND,li1,54.9700,32.6400,0.000441
_582_,VGND,li1,53.5900,76.1600,0.000766
_581_,VGND,li1,93.6100,70.7200,0.000909
_580_,VGND,li1,67.8500,103.3600,0.000779
_579_,VGND,li1,98.2100,108.8000,0.002009
_578_,VGND,li1,13.1100,70.7200,0.000186
_577_,VGND,li1,13.1100,114.2400,0.000257
_576_,VGND,li1,14.4900,38.0800,0.000091
_575_,VGND,li1,81.6500,43.5200,0.000926
_574_,VGND,li1,59.5700,43.5200,0.000719
_573_,VGND,li1,17.2500,97.9200,0.000193
_572_,VGND,li1,67.8500,70.7200,0.000700
_571_,VGND,li1,49.9100,108.8000,0.001086
_570_,VGND,li1,85.7900,114.2400,0.001258
_569_,VGND,li1,13.5700,65.2800,0.000156
_568_,VGND,li1,13.5700,108.8000,0.000380
_567_,VGND,li1,15.4100,48.9600,0.000264
_566_,VGND,li1,80.7300,54.4000,0.001074
_565_,VGND,li1,56.3500,48.9600,0.000924
_564_,VGND,li1,14.9500,103.3600,0.000245
_563_,VGND,li1,72.4500,70.7200,0.000746
_562_,VGND,li1,54.0500,114.2400,0.000807
_561_,VGND,li1,89.4700,114.2400,0.001306
_560_,VGND,li1,85.3300,114.2400,0.001258
_559_,VGND,li1,20.9300,59.8400,0.000211
_558_,VGND,li1,23.2300,125.1200,0.000217
_557_,VGND,li1,29.2100,16.3200,0.000095
_556_,VGND,li1,91.3100,16.3200,0.000343
_555_,VGND,li1,67.8500,16.3200,0.000303
_554_,VGND,li1,28.7500,87.0400,0.000236
_553_,VGND,li1,79.3500,92.4800,0.000558
_552_,VGND,li1,77.9700,130.5600,0.000989
_551_,VGND,li1,87.6300,130.5600,0.001099
_550_,VGND,li1,46.6900,59.8400,0.000450
_549_,VGND,li1,46.6900,108.8000,0.001020
_548_,VGND,li1,46.6900,32.6400,0.000375
_547_,VGND,li1,102.8100,38.0800,0.000391
_546_,VGND,li1,75.6700,32.6400,0.000595
_545_,VGND,li1,65.0900,81.6000,0.001003
_544_,VGND,li1,101.8900,70.7200,0.000948
_543_,VGND,li1,82.1100,108.8000,0.001780
_542_,VGND,li1,94.0700,103.3600,0.000897
_541_,VGND,li1,13.1100,59.8400,0.000226
_540_,VGND,li1,13.1100,130.5600,0.000217
_539_,VGND,li1,20.9300,21.7600,0.000113
_538_,VGND,li1,82.1100,21.7600,0.000505
_537_,VGND,li1,54.0500,21.7600,0.000351
_536_,VGND,li1,13.1100,92.4800,0.000121
_535_,VGND,li1,67.8500,92.4800,0.000493
_534_,VGND,li1,65.5500,130.5600,0.000818
_533_,VGND,li1,85.7900,125.1200,0.001035
_532_,VGND,li1,36.5700,65.2800,0.000268
_531_,VGND,li1,41.1700,103.3600,0.000497
_530_,VGND,li1,49.9100,32.6400,0.000398
_529_,VGND,li1,98.2100,27.2000,0.000401
_528_,VGND,li1,70.6100,27.2000,0.000371
_527_,VGND,li1,58.1900,76.1600,0.000861
_526_,VGND,li1,98.2100,76.1600,0.001299
_525_,VGND,li1,85.3300,108.8000,0.001835
_524_,VGND,li1,89.9300,103.3600,0.000884
_523_,VGND,li1,94.5300,119.6800,0.001259
_522_,VGND,li1,12.1900,65.2800,0.000156
_521_,VGND,li1,17.2500,125.1200,0.000226
_520_,VGND,li1,26.4500,27.2000,0.000117
_519_,VGND,li1,85.3300,16.3200,0.000340
_518_,VGND,li1,58.1900,21.7600,0.000378
_517_,VGND,li1,12.6500,81.6000,0.000242
_516_,VGND,li1,72.4500,92.4800,0.000524
_515_,VGND,li1,67.8500,125.1200,0.000872
_514_,VGND,li1,90.1600,125.1200,0.001062
_513_,VGND,li1,93.6100,125.1200,0.001081
_512_,VGND,li1,46.6900,81.6000,0.000663
_511_,VGND,li1,42.0900,125.1200,0.000516
_510_,VGND,li1,47.1500,48.9600,0.000739
_509_,VGND,li1,105.5700,48.9600,0.001469
_508_,VGND,li1,67.8500,65.2800,0.000522
_507_,VGND,li1,49.9100,97.9200,0.000472
_506_,VGND,li1,98.2100,87.0400,0.000946
_505_,VGND,li1,59.5700,130.5600,0.000752
_504_,VGND,li1,98.2100,125.1200,0.001101
_503_,VGND,li1,93.1500,136.0000,0.001694
_502_,VGND,li1,39.7900,87.0400,0.000380
_501_,VGND,li1,40.2500,130.5600,0.000461
_500_,VGND,li1,39.7900,54.4000,0.000513
_499_,VGND,li1,93.6100,54.4000,0.001220
_498_,VGND,li1,63.2500,65.2800,0.000499
_497_,VGND,li1,42.0900,97.9200,0.000399
_496_,VGND,li1,93.6100,97.9200,0.000753
_495_,VGND,li1,59.5700,136.0000,0.001034
_494_,VGND,li1,89.4700,119.6800,0.001194
_493_,VGND,li1,93.1500,136.0000,0.001694
_492_,VGND,li1,34.2700,70.7200,0.000304
_491_,VGND,li1,34.7300,130.5600,0.000368
_490_,VGND,li1,32.4300,48.9600,0.000411
_489_,VGND,li1,87.1700,59.8400,0.000673
_488_,VGND,li1,54.9700,65.2800,0.000440
_487_,VGND,li1,34.7300,92.4800,0.000226
_486_,VGND,li1,90.8500,92.4800,0.000617
_485_,VGND,li1,54.9700,130.5600,0.000678
_484_,VGND,li1,91.7700,130.5600,0.001145
_483_,VGND,li1,89.0100,136.0000,0.001620
_482_,VGND,li1,51.7500,65.2800,0.000417
_481_,VGND,li1,43.4700,65.2800,0.000348
_480_,VGND,li1,20.4700,59.8400,0.000211
_479_,VGND,li1,39.7900,81.6000,0.000523
_478_,VGND,li1,39.3300,59.8400,0.000379
_477_,VGND,li1,23.6900,70.7200,0.000168
_476_,VGND,li1,59.5700,141.4400,0.000585
_475_,VGND,li1,43.4700,119.6800,0.000528
_474_,VGND,li1,23.6900,125.1200,0.000217
_473_,VGND,li1,39.3300,125.1200,0.000471
_472_,VGND,li1,41.1700,114.2400,0.000581
_471_,VGND,li1,23.6900,114.2400,0.000242
_470_,VGND,li1,53.1300,38.0800,0.000242
_469_,VGND,li1,44.3900,43.5200,0.000535
_468_,VGND,li1,27.8300,21.7600,0.000139
_467_,VGND,li1,40.2500,48.9600,0.000609
_466_,VGND,li1,43.0100,32.6400,0.000331
_465_,VGND,li1,22.3100,43.5200,0.000230
_464_,VGND,li1,106.4900,48.9600,0.001469
_463_,VGND,li1,100.9700,43.5200,0.001041
_462_,VGND,li1,89.4700,21.7600,0.000528
_461_,VGND,li1,96.3700,54.4000,0.001239
_460_,VGND,li1,100.9700,32.6400,0.000691
_459_,VGND,li1,88.0900,48.9600,0.001359
_458_,VGND,li1,74.7500,43.5200,0.000868
_457_,VGND,li1,69.2300,43.5200,0.000817
_456_,VGND,li1,64.1700,21.7600,0.000417
_455_,VGND,li1,63.7100,59.8400,0.000576
_454_,VGND,li1,68.7700,32.6400,0.000557
_453_,VGND,li1,63.2500,48.9600,0.001035
_452_,VGND,li1,59.5700,97.9200,0.000549
_451_,VGND,li1,51.2900,92.4800,0.000365
_450_,VGND,li1,23.6900,87.0400,0.000191
_449_,VGND,li1,44.8500,97.9200,0.000422
_448_,VGND,li1,58.1900,81.6000,0.000869
_447_,VGND,li1,23.6900,97.9200,0.000178
_446_,VGND,li1,139.1500,81.6000,0.001433
_445_,VGND,li1,93.6100,81.6000,0.001290
_444_,VGND,li1,94.5300,87.0400,0.000927
_443_,VGND,li1,77.5100,87.0400,0.000819
_442_,VGND,li1,92.6900,92.4800,0.000625
_441_,VGND,li1,102.8100,76.1600,0.001317
_440_,VGND,li1,94.9900,70.7200,0.000909
_439_,VGND,li1,79.3500,70.7200,0.000810
_438_,VGND,li1,72.4500,136.0000,0.001296
_437_,VGND,li1,75.2100,119.6800,0.001017
_436_,VGND,li1,75.6700,125.1200,0.000951
_435_,VGND,li1,60.0300,125.1200,0.000782
_434_,VGND,li1,76.5900,108.8000,0.001671
_433_,VGND,li1,61.4100,108.8000,0.001367
_432_,VGND,li1,128.1100,70.7200,0.001020
_431_,VGND,li1,129.0300,81.6000,0.001415
_430_,VGND,li1,112.0100,108.8000,0.002122
_429_,VGND,li1,107.1800,119.6800,0.001379
_428_,VGND,li1,132.7100,87.0400,0.001068
_427_,VGND,li1,125.3500,87.0400,0.001056
_426_,VGND,li1,115.2300,81.6000,0.001383
_425_,VGND,li1,133.1700,87.0400,0.001071
_424_,VGND,li1,129.0300,87.0400,0.001065
_423_,VGND,li1,127.4200,81.6000,0.001415
_422_,VGND,li1,126.7300,70.7200,0.001018
_421_,VGND,li1,124.6600,70.7200,0.001013
_420_,VGND,li1,119.8300,65.2800,0.000670
_419_,VGND,li1,111.5500,54.4000,0.001320
_418_,VGND,li1,122.5900,76.1600,0.001364
_417_,VGND,li1,124.4300,76.1600,0.001367
_416_,VGND,li1,123.5100,70.7200,0.001013
_415_,VGND,li1,110.6300,76.1600,0.001344
_414_,VGND,li1,111.5500,76.1600,0.001344
_413_,VGND,li1,114.7700,81.6000,0.001383
_412_,VGND,li1,118.4500,81.6000,0.001388
_411_,VGND,li1,107.8700,76.1600,0.001337
_410_,VGND,li1,116.1500,76.1600,0.001357
_409_,VGND,li1,107.6400,70.7200,0.000970
_408_,VGND,li1,110.1700,54.4000,0.001313
_407_,VGND,li1,114.7700,54.4000,0.001328
_406_,VGND,li1,109.2500,54.4000,0.001313
_405_,VGND,li1,142.8300,81.6000,0.001434
_404_,VGND,li1,106.0300,125.1200,0.001126
_403_,VGND,li1,103.5000,119.6800,0.001344
_402_,VGND,li1,107.8700,125.1200,0.001130
_401_,VGND,li1,106.0300,125.1200,0.001126
_400_,VGND,li1,100.5100,119.6800,0.001321
_399_,VGND,li1,85.3300,125.1200,0.001020
_398_,VGND,li1,103.7300,125.1200,0.001117
_397_,VGND,li1,97.7500,136.0000,0.001771
_396_,VGND,li1,102.8100,125.1200,0.001117
_395_,VGND,li1,101.4300,125.1200,0.001107
_394_,VGND,li1,95.4500,130.5600,0.001182
_393_,VGND,li1,106.9500,119.6800,0.001364
_392_,VGND,li1,97.7500,114.2400,0.001387
_391_,VGND,li1,124.4300,114.2400,0.001538
_390_,VGND,li1,117.5300,114.2400,0.001512
_389_,VGND,li1,101.8900,114.2400,0.001407
_388_,VGND,li1,96.3700,119.6800,0.001279
_387_,VGND,li1,94.5300,119.6800,0.001259
_386_,VGND,li1,92.6900,119.6800,0.001223
_385_,VGND,li1,89.4700,136.0000,0.001620
_384_,VGND,li1,100.0500,136.0000,0.001806
_383_,VGND,li1,96.6000,136.0000,0.001733
_382_,VGND,li1,92.2300,141.4400,0.000959
_381_,VGND,li1,94.0700,141.4400,0.000990
_380_,VGND,li1,103.7300,141.4400,0.001077
_379_,VGND,li1,103.0400,146.8800,0.000126
_378_,VGND,li1,133.8600,54.4000,0.001371
_377_,VGND,li1,136.6200,48.9600,0.001583
_376_,VGND,li1,135.7000,48.9600,0.001583
_375_,VGND,li1,136.3900,43.5200,0.001170
_374_,VGND,li1,127.1900,43.5200,0.001136
_373_,VGND,li1,132.9400,43.5200,0.001160
_372_,VGND,li1,134.0900,38.0800,0.000393
_371_,VGND,li1,129.9500,43.5200,0.001143
_370_,VGND,li1,136.6200,43.5200,0.001170
_369_,VGND,li1,139.1500,43.5200,0.001172
_368_,VGND,li1,133.8600,43.5200,0.001160
_367_,VGND,li1,139.8400,48.9600,0.001586
_366_,VGND,li1,133.6300,48.9600,0.001576
_365_,VGND,li1,138.4600,54.4000,0.001377
_364_,VGND,li1,141.9100,54.4000,0.001379
_363_,VGND,li1,137.5400,59.8400,0.000773
_362_,VGND,li1,135.2400,59.8400,0.000770
_361_,VGND,li1,132.2500,70.7200,0.001024
_360_,VGND,li1,136.3900,65.2800,0.000671
_359_,VGND,li1,136.3900,54.4000,0.001374
_358_,VGND,li1,130.6400,43.5200,0.001151
_357_,VGND,li1,129.0300,48.9600,0.001554
_356_,VGND,li1,125.8100,54.4000,0.001350
_355_,VGND,li1,124.6600,43.5200,0.001125
_354_,VGND,li1,123.5100,43.5200,0.001125
_353_,VGND,li1,121.6700,48.9600,0.001531
_352_,VGND,li1,126.5000,43.5200,0.001136
_351_,VGND,li1,123.9700,59.8400,0.000758
_350_,VGND,li1,127.6500,54.4000,0.001357
_349_,VGND,li1,127.1900,65.2800,0.000671
_348_,VGND,li1,133.1700,59.8400,0.000768
_347_,VGND,li1,131.3300,59.8400,0.000766
_346_,VGND,li1,133.1700,59.8400,0.000768
_345_,VGND,li1,137.7700,70.7200,0.001026
_344_,VGND,li1,132.7100,136.0000,0.002091
_343_,VGND,li1,126.9600,136.0000,0.002077
_342_,VGND,li1,123.7400,136.0000,0.002057
_341_,VGND,li1,116.8400,141.4400,0.001141
_340_,VGND,li1,112.9300,141.4400,0.001131
_339_,VGND,li1,113.1600,141.4400,0.001131
_338_,VGND,li1,115.9200,141.4400,0.001141
_337_,VGND,li1,110.4000,141.4400,0.001111
_336_,VGND,li1,120.0600,141.4400,0.001144
_335_,VGND,li1,118.2200,136.0000,0.002030
_334_,VGND,li1,126.9600,136.0000,0.002077
_333_,VGND,li1,122.3600,136.0000,0.002057
_332_,VGND,li1,130.1800,136.0000,0.002086
_331_,VGND,li1,126.9600,130.5600,0.001408
_330_,VGND,li1,129.2600,130.5600,0.001415
_329_,VGND,li1,130.4100,119.6800,0.001527
_328_,VGND,li1,123.5100,130.5600,0.001403
_327_,VGND,li1,125.3500,130.5600,0.001408
_326_,VGND,li1,115.9200,136.0000,0.002009
_325_,VGND,li1,116.6100,130.5600,0.001364
_324_,VGND,li1,116.1500,130.5600,0.001364
_323_,VGND,li1,113.1600,136.0000,0.001987
_322_,VGND,li1,106.9500,141.4400,0.001100
_321_,VGND,li1,109.2500,136.0000,0.001933
_320_,VGND,li1,111.5500,136.0000,0.001965
_319_,VGND,li1,112.0100,130.5600,0.001336
_318_,VGND,li1,117.9900,130.5600,0.001374
_317_,VGND,li1,118.9100,125.1200,0.001152
_316_,VGND,li1,126.7300,130.5600,0.001408
_315_,VGND,li1,123.5100,130.5600,0.001403
_314_,VGND,li1,128.1100,119.6800,0.001518
_313_,VGND,li1,141.9100,48.9600,0.001586
_312_,VGND,li1,119.3700,141.4400,0.001142
_311_,VGND,li1,117.9900,141.4400,0.001142
_310_,VGND,li1,120.7500,141.4400,0.001144
_309_,VGND,li1,125.3500,141.4400,0.001144
_308_,VGND,li1,139.6100,136.0000,0.002097
_307_,VGND,li1,104.6500,136.0000,0.001873
_306_,VGND,li1,98.6700,136.0000,0.001771
_305_,VGND,li1,109.7100,125.1200,0.001134
